_id	dim1	dim2	dim3	dim4	dim5	lemma	newspaper	country	formality	_cws.model	_ctxt.model
potlood/noun/algemeen_dagblad_19990204_136/554	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057745	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>de Engelse Shakespeare-acteur niet , dan haalt hij het rode</small> de Engelse Shakespeare-acteur niet , dan haalt hij het <u>rode</u><sup>4.591</sup> <span class='target'>potlood</span> tevoorschijn . <small>tevoorschijn .</small>
potlood/noun/algemeen_dagblad_19990429_114/171	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057746	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>van de stemmers de telefoon in plaats van het rode</small> van de stemmers de telefoon in plaats van het <u>rode</u><sup>4.591</sup> <span class='target'>potlood</span> . <small>.</small>
potlood/noun/algemeen_dagblad_19990522_110/580	0.0241596299816705	0.050923388186331	0.0248628137630909	-0.0105088853587838	-0.0122638352302454	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;lip/noun;zwart/adj;contour/noun	<small>ogen , de rood gestifte lippen met de met zwart</small> ogen , de <u>rood</u><sup>4.591</sup> gestifte <u>lippen</u><sup>3.252</sup> met de met <u>zwart</u><sup>2.05</sup> <span class='target'>potlood</span> aangezette <u>contouren</u><sup>4.996</sup> , de blanke teint en haar typische kapsel <small>aangezette contouren , de blanke teint en haar typische kapsel</small>
potlood/noun/algemeen_dagblad_19990522_162/149	-0.305794124252066	0.108838407803321	-0.0653710791211054	-0.105761849680162	-0.128824392726509	potlood	algemeen_dagblad	Netherlands	popular	schrijf/verb;	<small>De assistent schrijft notities met een</small> De assistent <u>schrijft</u><sup>2.215</sup> notities met een <span class='target'>potlood</span> in de vorm van de tak van een boom en <small>in de vorm van de tak van een boom en</small>
potlood/noun/algemeen_dagblad_19990616_111/285	-0.167229100225838	-0.0414276137199898	0.00650703206682962	-0.113082216411848	-0.17704299426987	potlood	algemeen_dagblad	Netherlands	popular	;schrijf_op/verb	<small>een akkoord over een voorlopig bezuinigingspakket dat gedeeltelijk ` in</small> een akkoord over een voorlopig bezuinigingspakket dat gedeeltelijk ` in <span class='target'>potlood</span> ' werd <u>opgeschreven</u><sup>3.707</sup> . <small>' werd opgeschreven .</small>
potlood/noun/algemeen_dagblad_19990729_97/786	0.0823912678411506	0.098560869285965	0.0814670241280908	-0.026733987320753	0.0720297195052859	potlood	algemeen_dagblad	Netherlands	popular	;zwart/adj	<small>voor Suriname in de vorm van medicijnen en schoolartikelen (</small> voor Suriname in de vorm van medicijnen en schoolartikelen ( <span class='target'>potloden</span> en dat soort zaken ) op de <u>zwarte</u><sup>2.05</sup> markt van <small>en dat soort zaken ) op de zwarte markt van</small>
potlood/noun/algemeen_dagblad_19990812_42/580	0.0724968698747492	-0.0402929531707275	-0.306235549594748	-0.244938108634881	-0.107359541381102	potlood	algemeen_dagblad	Netherlands	popular	noteer/verb;	<small>Hij noteerde zijn ideeën eerst met</small> Hij <u>noteerde</u><sup>2.662</sup> zijn ideeën eerst met <span class='target'>potlood</span> en overschreef die , wanneer hij dacht de definitieve versie <small>en overschreef die , wanneer hij dacht de definitieve versie</small>
potlood/noun/algemeen_dagblad_19990902_94/212	0.0121436913257464	0.125265413862189	0.000709971680947656	-0.13111323391753	-0.0428099389498203	potlood	algemeen_dagblad	Netherlands	popular	;stuk/noun;papier/noun	<small>Ze geeft me een</small> Ze geeft me een <span class='target'>potlood</span> en een <u>stuk</u><sup>1.333</sup> <u>papier</u><sup>5.205</sup> en zegt : " Hup , <small>en een stuk papier en zegt : " Hup ,</small>
potlood/noun/algemeen_dagblad_19990903_131/447	0.00161833901133994	0.197964797032629	0.091709283530541	-0.0600978866414613	-0.151766336520915	potlood	algemeen_dagblad	Netherlands	popular	;pen/noun	<small>We moeten met</small> We moeten met <span class='target'>potloden</span> en <u>pennen</u><sup>6.019</sup> geen concurrent van de Hema worden , maar <small>en pennen geen concurrent van de Hema worden , maar</small>
potlood/noun/algemeen_dagblad_19991016_45/777	0.0370190469407949	0.140658458534002	0.0272921111515872	-0.184455115919816	-0.0541109636424681	potlood	algemeen_dagblad	Netherlands	popular	;papier/noun	<small>zijn theoretisch fysici , die in principe genoeg hebben aan</small> zijn theoretisch fysici , die in principe genoeg hebben aan <span class='target'>potlood</span> , <u>papier</u><sup>5.205</sup> en wat computer-ondersteuning . <small>, papier en wat computer-ondersteuning .</small>
potlood/noun/algemeen_dagblad_19991106_53/32	0.00161833901133992	0.197964797032629	0.091709283530541	-0.0600978866414613	-0.151766336520915	potlood	algemeen_dagblad	Netherlands	popular	pen/noun;	<small>gestimuleerd om ook leesbare letters te produceren met pen en</small> gestimuleerd om ook leesbare letters te produceren met <u>pen</u><sup>6.019</sup> en <span class='target'>potlood</span> , is voor een groot deel te danken aan Marius <small>, is voor een groot deel te danken aan Marius</small>
potlood/noun/algemeen_dagblad_19991106_53/98	-0.0344095715958006	0.0965342044973605	-0.0113663012656	-0.0995720339579292	-0.0482526872182998	potlood	algemeen_dagblad	Netherlands	popular	schrijf/verb;stuk/noun;papier/noun	<small>alleen zij die kunnen schrijven , genoeg aan een stompje</small> alleen zij die kunnen <u>schrijven</u><sup>2.215</sup> , genoeg aan een stompje <span class='target'>potlood</span> en een <u>stuk</u><sup>1.333</sup> <u>papier</u><sup>5.205</sup> om hun gedachten te ordenen of <small>en een stuk papier om hun gedachten te ordenen of</small>
potlood/noun/algemeen_dagblad_19991120_177/1204	-0.0319124178232025	0.198110950846051	0.0531007881305957	-0.0857928940693802	0.0254815103825155	potlood	algemeen_dagblad	Netherlands	popular	;penseel/noun;vervang/verb;computer/noun	<small>Alleen zijn het</small> Alleen zijn het <span class='target'>potlood</span> en <u>penseel</u><sup>7.732</sup> <u>vervangen</u><sup>1.528</sup> door de muis van de <u>computer</u><sup>2.142</sup> . <small>en penseel vervangen door de muis van de computer .</small>
potlood/noun/algemeen_dagblad_19991120_177/81	-0.0443009566328353	0.277331480676323	0.114447402923997	-0.0906839317022339	0.000709976913800788	potlood	algemeen_dagblad	Netherlands	popular	;penseel/noun	<small>DE TIJD DAT auto's met</small> DE TIJD DAT auto's met <span class='target'>potlood</span> , <u>penseel</u><sup>7.732</sup> en klei werden ontworpen , is bij grote <small>, penseel en klei werden ontworpen , is bij grote</small>
potlood/noun/algemeen_dagblad_19991209_94/1318	-0.19857527704991	-0.153529156052759	-0.180652153050094	-0.11854342500199	0.0213089755623935	potlood	algemeen_dagblad	Netherlands	popular	;onderstreep/verb	<small>De Rotterdammer ( ` een gezellige krant ' ) met</small> De Rotterdammer ( ` een gezellige krant ' ) met <span class='target'>potlood</span> ijverig <u>onderstreepte</u><sup>2.907</sup> . ' <small>ijverig onderstreepte . '</small>
potlood/noun/algemeen_dagblad_19991224_184/626	0.0638724669759922	0.0638554761126924	0.0494425595071325	0.0068128130200372	-0.0381517084581173	potlood	algemeen_dagblad	Netherlands	popular	gezicht/noun;wit/adj;lip/noun;rood/adj	<small>gezicht bestaat uit ontelbare witte poederdonsjes , wimpers van make-up</small> <u>gezicht</u><sup>1.293</sup> bestaat uit ontelbare <u>witte</u><sup>1.787</sup> poederdonsjes , wimpers van make-up <span class='target'>potloden</span> , <u>lippen</u><sup>3.252</sup> van <u>rode</u><sup>4.591</sup> nepnagels en tanden van parels . <small>, lippen van rode nepnagels en tanden van parels .</small>
potlood/noun/algemeen_dagblad_19991231_175/1012	0.0446469903845505	0.201934421153306	0.0830059838961704	-0.0564505655349845	-0.0913856909568034	potlood	algemeen_dagblad	Netherlands	popular	;pen/noun;stift/noun	<small>In zijn uitgesproken sobere werkkamer domineren tekentafel ,</small> In zijn uitgesproken sobere werkkamer domineren tekentafel , <span class='target'>potloden</span> , <u>pennen</u><sup>6.019</sup> , <u>stiften</u><sup>7.408</sup> . <small>, pennen , stiften .</small>
potlood/noun/algemeen_dagblad_19991231_175/1575	0.154591361060053	0.0796105933162215	0.171775380548792	0.0794307733569985	-0.122683511973734	potlood	algemeen_dagblad	Netherlands	popular	;hand/noun	<small>veel te leuk , ik ga gewoon door tot het</small> veel te leuk , ik ga gewoon door tot het <span class='target'>potlood</span> uit mijn <u>hand</u><sup>2.492</sup> valt . " <small>uit mijn hand valt . "</small>
potlood/noun/algemeen_dagblad_20000108_155/787	0.154591361060053	0.0796105933162215	0.171775380548792	0.0794307733569986	-0.122683511973734	potlood	algemeen_dagblad	Netherlands	popular	;hand/noun	<small>De makers hebben met passer en</small> De makers hebben met passer en <span class='target'>potlood</span> in de <u>hand</u><sup>2.492</sup> de hele route zelf gefietst . <small>in de hand de hele route zelf gefietst .</small>
potlood/noun/algemeen_dagblad_20000122_186/150	0.154591361060053	0.0796105933162214	0.171775380548792	0.0794307733569985	-0.122683511973734	potlood	algemeen_dagblad	Netherlands	popular	;hand/noun	<small>De Italiaanse ontwerpers namen het</small> De Italiaanse ontwerpers namen het <span class='target'>potlood</span> ter <u>hand</u><sup>2.492</sup> en leefden zich uit . <small>ter hand en leefden zich uit .</small>
potlood/noun/algemeen_dagblad_20000203_193/136	-0.137117544124751	-0.0235394545872514	-0.156735939298083	-0.272158815629391	-0.102031300884241	potlood	algemeen_dagblad	Netherlands	popular	;vul_in/verb	<small>Het beste kun je de CITO-toets met een</small> Het beste kun je de CITO-toets met een <span class='target'>potlood</span> <u>invullen</u><sup>3.439</sup> , zegt meneer Uiterwijk . <small>invullen , zegt meneer Uiterwijk .</small>
potlood/noun/algemeen_dagblad_20000208_87/52	0.0853512259253881	0.206343080137457	-0.0907383274425304	-0.201487764383321	-0.125489497107578	potlood	algemeen_dagblad	Netherlands	popular	;krijt/noun	<small>centimeter grote kunstwerk van een aantal pijnbomen is gemaakt met</small> centimeter grote kunstwerk van een aantal pijnbomen is gemaakt met <span class='target'>potlood</span> en <u>krijt</u><sup>6.496</sup> . <small>en krijt .</small>
potlood/noun/algemeen_dagblad_20000217_30/158	0.0044528548330968	0.155341400205069	0.0188327997795299	-0.0864906406664255	-0.124756343042676	potlood	algemeen_dagblad	Netherlands	popular	voorzie/verb;pen/noun;	<small>ook de ` kleintjes ' te voorzien van pen en</small> ook de ` kleintjes ' te <u>voorzien</u><sup>1.225</sup> van <u>pen</u><sup>6.019</sup> en <span class='target'>potlood</span> . <small>.</small>
potlood/noun/algemeen_dagblad_20000225_51/229	0.106715314817625	0.135882787217413	-0.17895345838644	-0.0207150277068757	-0.262291892060274	potlood	algemeen_dagblad	Netherlands	popular	punt_DIM/noun;	<small>zien een puistje , kleiner dan het puntje van een</small> zien een puistje , kleiner dan het <u>puntje</u><sup>2.939</sup> van een <span class='target'>potlood</span> . <small>.</small>
potlood/noun/algemeen_dagblad_20000427_130/103	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057746	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>, die in haar regulerende ijver wel eens het rode</small> , die in haar regulerende ijver wel eens het <u>rode</u><sup>4.591</sup> <span class='target'>potlood</span> van de overkant van het Binnenhof behoefde . <small>van de overkant van het Binnenhof behoefde .</small>
potlood/noun/algemeen_dagblad_20000607_81/96	0.138046277985819	-0.331294894750128	-0.00131484958557025	0.0793418486897722	0.175524040068138	potlood	algemeen_dagblad	Netherlands	popular	;pak_op/verb	<small>negenjarige scholier aangereden toen die zich bukte om een verloren</small> negenjarige scholier aangereden toen die zich bukte om een verloren <span class='target'>potlood</span> op te <u>pakken</u><sup>1.863</sup> . <small>op te pakken .</small>
potlood/noun/algemeen_dagblad_20000610_228/75	0.0935705484620542	0.0548722852969592	-0.196178943059313	-0.0149592245074412	-0.0997252908144341	potlood	algemeen_dagblad	Netherlands	popular	pak/verb;teken/verb	<small>Thuis pak ik een</small> Thuis <u>pak</u><sup>2.792</sup> ik een <span class='target'>potlood</span> en <u>teken</u><sup>3.581</sup> subiet een stoel . <small>en teken subiet een stoel .</small>
potlood/noun/algemeen_dagblad_20000626_78/358	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057745	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>columnisten zijn die baat zouden hebben bij een streng rood</small> columnisten zijn die baat zouden hebben bij een streng <u>rood</u><sup>4.591</sup> <span class='target'>potlood</span> van de eindredactie , schaar ik mij niet onder hen <small>van de eindredactie , schaar ik mij niet onder hen</small>
potlood/noun/algemeen_dagblad_20000626_78/377	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057745	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>Allergisch ben ik voor rode</small> Allergisch ben ik voor <u>rode</u><sup>4.591</sup> <span class='target'>potloden</span> . <small>.</small>
potlood/noun/algemeen_dagblad_20001109_93/100	0.0370190469407949	0.140658458534002	0.0272921111515872	-0.184455115919816	-0.0541109636424681	potlood	algemeen_dagblad	Netherlands	popular	;papier/noun	<small>de beide ondernemingen : in- en verkoop van kantoorspullen zoals</small> de beide ondernemingen : in- en verkoop van kantoorspullen zoals <span class='target'>potlood</span> en <u>papier</u><sup>5.205</sup> . <small>en papier .</small>
potlood/noun/algemeen_dagblad_20001202_118/339	-0.031456279314311	0.00212542985819979	-0.0746254705922068	-0.12146129882827	-0.0487171619394056	potlood	algemeen_dagblad	Netherlands	popular	hok_DIM/noun;vul_in/verb	<small>zien dat in districten waar kiezers een hokje met een</small> zien dat in districten waar kiezers een <u>hokje</u><sup>4.642</sup> met een <span class='target'>potlood</span> moesten <u>invullen</u><sup>3.439</sup> 0,4 procent van hen niet op een presidentskandidaat <small>moesten invullen 0,4 procent van hen niet op een presidentskandidaat</small>
potlood/noun/algemeen_dagblad_20001219_132/39	-0.00818229605395806	0.20905416277103	0.0749126540253656	-0.0882829563566399	-0.0455367750936544	potlood	algemeen_dagblad	Netherlands	popular	;potlood/noun	<small>Als eerbetoon aan een van zijn gereedschappen - het</small> Als eerbetoon aan een van zijn gereedschappen - het <span class='target'>potlood</span> - vervaardigde hij een lettertype dat uitsluitend bestaat uit <u>potloden</u><sup>5.665</sup> <small>- vervaardigde hij een lettertype dat uitsluitend bestaat uit potloden</small>
potlood/noun/algemeen_dagblad_20001219_132/49	-0.00818229605395808	0.20905416277103	0.0749126540253656	-0.0882829563566399	-0.0455367750936545	potlood	algemeen_dagblad	Netherlands	popular	potlood/noun;	<small>potlood - vervaardigde hij een lettertype dat uitsluitend bestaat uit</small> <u>potlood</u><sup>5.665</sup> - vervaardigde hij een lettertype dat uitsluitend bestaat uit <span class='target'>potloden</span> die zich in allerlei bochten wringen . <small>die zich in allerlei bochten wringen .</small>
potlood/noun/algemeen_dagblad_20010108_4/13	-0.137117544124751	-0.0235394545872514	-0.156735939298083	-0.272158815629391	-0.102031300884241	potlood	algemeen_dagblad	Netherlands	popular	;vul_in/verb	<small>De kenners hadden halverwege de zaalkorfbalcompetitie de kruisfinalisten al met</small> De kenners hadden halverwege de zaalkorfbalcompetitie de kruisfinalisten al met <span class='target'>potlood</span> <u>ingevuld</u><sup>3.439</sup> , maar door de misstappen van Deetos ( hoofdklasse <small>ingevuld , maar door de misstappen van Deetos ( hoofdklasse</small>
potlood/noun/algemeen_dagblad_20010228_27/432	0.015517736421568	0.155364210517118	0.0390088691001891	-0.212609622266326	-0.091089208758883	potlood	algemeen_dagblad	Netherlands	popular	;papier/noun;paper_clip/noun	<small>voer ' voor de chef interne dienst : pennen ,</small> voer ' voor de chef interne dienst : pennen , <span class='target'>potloden</span> , <u>papier</u><sup>5.205</sup> , <u>paperclips</u><sup>7.04</sup> , bureaustoelen , maar ook spons <small>, papier , paperclips , bureaustoelen , maar ook spons</small>
potlood/noun/algemeen_dagblad_20010424_44/564	0.0132810705357618	0.0756685219895307	0.129433446790101	0.157683331125442	-0.141550660631772	potlood	algemeen_dagblad	Netherlands	popular	;oor/noun	<small>de ` prefect ' , zweepje van de schoolmeester ,</small> de ` prefect ' , zweepje van de schoolmeester , <span class='target'>potlood</span> achter het <u>oor</u><sup>2.82</sup> . <small>achter het oor .</small>
potlood/noun/algemeen_dagblad_20010505_53/151	-0.0443009566328353	0.277331480676323	0.114447402923997	-0.0906839317022339	0.00070997691380078	potlood	algemeen_dagblad	Netherlands	popular	;penseel/noun	<small>Ze oefenden hier ook met</small> Ze oefenden hier ook met <span class='target'>potlood</span> en <u>penseel</u><sup>7.732</sup> . <small>en penseel .</small>
potlood/noun/algemeen_dagblad_20010515_3/248	0.0136040610129205	0.200674989920497	0.107635146548259	-0.0486128371490931	0.0317648221267009	potlood	algemeen_dagblad	Netherlands	popular	kunstenaar/noun;kwast/noun;	<small>de verantwoordelijke kunstenaar hoe hij met behulp van kwast ,</small> de verantwoordelijke <u>kunstenaar</u><sup>1.558</sup> hoe hij met behulp van <u>kwast</u><sup>5.923</sup> , <span class='target'>potlood</span> , viltstift en computer-animatie zijn potpourri heeft samengesteld . <small>, viltstift en computer-animatie zijn potpourri heeft samengesteld .</small>
potlood/noun/algemeen_dagblad_20010721_114/1407	0.0370190469407949	0.140658458534002	0.0272921111515872	-0.184455115919816	-0.0541109636424682	potlood	algemeen_dagblad	Netherlands	popular	;papier/noun	<small></small>  <span class='target'>Potlood</span> en <u>papier</u><sup>5.205</sup> zijn op de ontwerpafdeling nog lang niet afgeschaft <small>en papier zijn op de ontwerpafdeling nog lang niet afgeschaft</small>
potlood/noun/algemeen_dagblad_20010721_114/1474	-0.0647911069265685	0.0533049332537301	-0.00483245958170475	-0.1258958499614	-0.0338932923638331	potlood	algemeen_dagblad	Netherlands	popular	schets/verb;papier/noun	<small>moeten bewijzen die kunst te verstaan en het schetsen met</small> moeten bewijzen die kunst te verstaan en het <u>schetsen</u><sup>3.495</sup> met <span class='target'>potlood</span> en <u>papier</u><sup>5.205</sup> is daarmee onlosmakelijk verbonden . " <small>en papier is daarmee onlosmakelijk verbonden . "</small>
potlood/noun/algemeen_dagblad_20010721_38/755	-0.0999919590619455	0.168405403511285	0.0996914504663486	-0.191107326528446	-0.139629540690572	potlood	algemeen_dagblad	Netherlands	popular	schrift_DIM/noun;gedicht/noun	<small>ik bij toeval een schriftje , waarin mijn vader met</small> ik bij toeval een <u>schriftje</u><sup>6.86</sup> , waarin mijn vader met <span class='target'>potlood</span> allemaal <u>gedichten</u><sup>2.116</sup> had overgeschreven die hij blijkbaar mooi vond . <small>allemaal gedichten had overgeschreven die hij blijkbaar mooi vond .</small>
potlood/noun/algemeen_dagblad_20010723_77/439	-0.0443187747793034	0.0973746677738197	0.0255746626595998	-0.137375639782786	-0.0412579110493532	potlood	algemeen_dagblad	Netherlands	popular	hanteer/verb;inkt/noun;	<small>men hanteerde de kroontjespen met de pot inkt en het</small> men <u>hanteerde</u><sup>3.002</sup> de kroontjespen met de pot <u>inkt</u><sup>6.437</sup> en het <span class='target'>potlood</span> . <small>.</small>
potlood/noun/algemeen_dagblad_20010727_103/193	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057746	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>Dan is hij blij met een rood</small> Dan is hij blij met een <u>rood</u><sup>4.591</sup> <span class='target'>potlood</span> waarop zijn muze heeft gekauwd : ` Zie je wel <small>waarop zijn muze heeft gekauwd : ` Zie je wel</small>
potlood/noun/algemeen_dagblad_20011010_128/42	0.0179768856310291	0.0534592120932333	-0.0461762676934415	-0.0677695170420765	-0.0522364265111236	potlood	algemeen_dagblad	Netherlands	popular	bureau/noun;pak/verb;papier/noun;schrijf/verb	<small>George Lucas zet zich achter zijn bureau , pakt een</small> George Lucas zet zich achter zijn <u>bureau</u><sup>2.224</sup> , <u>pakt</u><sup>2.792</sup> een <span class='target'>potlood</span> en <u>papier</u><sup>5.205</sup> en <u>schrijft</u><sup>2.215</sup> de titel van zijn volgende film <small>en papier en schrijft de titel van zijn volgende film</small>
potlood/noun/algemeen_dagblad_20011122_2/871	0.154277582023128	0.146935558753063	0.0406082247830038	-0.0186228142057745	-0.0664089891879236	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;	<small>uitgaf , had ik niet te maken met het rode</small> uitgaf , had ik niet te maken met het <u>rode</u><sup>4.591</sup> <span class='target'>potlood</span> van de uitgever en zijn commerciële wetten . <small>van de uitgever en zijn commerciële wetten .</small>
potlood/noun/algemeen_dagblad_20011208_169/373	-0.0392502109985803	0.171771501139446	0.0433351801931349	-0.0806197971728137	-0.02916740648696	potlood	algemeen_dagblad	Netherlands	popular	;stift/noun;schets/noun	<small>Voordat er computermodellen op worden losgelaten beginnen zij ook met</small> Voordat er computermodellen op worden losgelaten beginnen zij ook met <span class='target'>potlood</span> en <u>stift</u><sup>7.408</sup> voor de ruwe <u>schetsen</u><sup>4.071</sup> . <small>en stift voor de ruwe schetsen .</small>
potlood/noun/algemeen_dagblad_20020126_157/11	0.120977642864953	0.0489053028629787	0.0602644698190496	-0.0560138006881326	-0.0386098023838619	potlood	algemeen_dagblad	Netherlands	popular	dik/adj;in/adj	<small>Een spinnenweb met draden zo dik als een</small> Een spinnenweb met draden zo <u>dik</u><sup>2.668</sup> als een <span class='target'>potlood</span> , zou <u>in</u><sup>1.053</sup> staat zijn een jumbojet uit de lucht <small>, zou in staat zijn een jumbojet uit de lucht</small>
potlood/noun/algemeen_dagblad_20020223_157/1142	0.154591361060053	0.0796105933162215	0.171775380548792	0.0794307733569985	-0.122683511973734	potlood	algemeen_dagblad	Netherlands	popular	;hand/noun	<small>was en voorlas met haar regenjas aan en nerveus een</small> was en voorlas met haar regenjas aan en nerveus een <span class='target'>potlood</span> in <u>hand</u><sup>2.492</sup> op en neer wippend . <small>in hand op en neer wippend .</small>
potlood/noun/algemeen_dagblad_20020223_185/2362	-0.0636741765670738	0.0906371419356985	0.0517410281974544	-0.0944550417908716	-0.0467920463286145	potlood	algemeen_dagblad	Netherlands	popular	schrift/noun;boek/noun;pen/noun;	<small>ons geholpen met nieuwe schriften , boeken , pennen en</small> ons geholpen met nieuwe <u>schriften</u><sup>5.947</sup> , <u>boeken</u><sup>1.01</sup> , <u>pennen</u><sup>6.019</sup> en <span class='target'>potloden</span> . <small>.</small>
potlood/noun/algemeen_dagblad_20020223_185/2401	-0.122583780262273	0.0992713448927523	0.0610770696126822	-0.17000770305877	-0.0101632112279133	potlood	algemeen_dagblad	Netherlands	popular	boek/noun;schrift/noun;	<small>Ze nemen de boeken , de schriften en de</small> Ze nemen de <u>boeken</u><sup>1.01</sup> , de <u>schriften</u><sup>5.947</sup> en de <span class='target'>potloden</span> mee die we net van Moskou cadeau hebben gekregen . <small>mee die we net van Moskou cadeau hebben gekregen .</small>
potlood/noun/algemeen_dagblad_20020321_154/1051	0.0256268375076403	0.148860326736607	0.142061967019954	-0.276272100908209	-0.208161752202491	potlood	algemeen_dagblad	Netherlands	popular	schrift_DIM/noun;	<small>Verstopt in een schriftje , met een</small> Verstopt in een <u>schriftje</u><sup>6.86</sup> , met een <span class='target'>potlood</span> waarvan hij niet meer weet hoe hij eraan kwam , <small>waarvan hij niet meer weet hoe hij eraan kwam ,</small>
potlood/noun/algemeen_dagblad_20020413_196/837	0.120505067838185	0.0902110632827006	0.0546509894608675	0.00447264001273475	-0.0634811346715254	potlood	algemeen_dagblad	Netherlands	popular	rood/adj;hand/noun	<small>Zij ging in de woonkamer zitten , rood</small> Zij ging in de woonkamer zitten , <u>rood</u><sup>4.591</sup> <span class='target'>potlood</span> in de <u>hand</u><sup>2.492</sup> . <small>in de hand .</small>
potlood/noun/algemeen_dagblad_20020501_124/141	0.0729470604086644	0.238079788582585	0.132602208515657	-0.0444995865419881	-0.0100049055363456	potlood	algemeen_dagblad	Netherlands	popular	;kwast/noun	<small></small>  <span class='target'>Potloden</span> en <u>kwasten</u><sup>5.923</sup> zijn er in alle soorten en dikten , <small>en kwasten zijn er in alle soorten en dikten ,</small>
potlood/noun/algemeen_dagblad_20020601_124/1627	0.0503756389658233	0.103299802892948	0.0616392467610156	-0.0515675207283288	-0.058138164126598	potlood	algemeen_dagblad	Netherlands	popular	vel/noun;papier/noun;stift/noun;hand/noun	<small>vel papier of kladblok op schoot , een stift of</small> <u>vel</u><sup>4.195</sup> <u>papier</u><sup>5.205</sup> of kladblok op schoot , een <u>stift</u><sup>7.408</sup> of <span class='target'>potlood</span> in de <u>hand</u><sup>2.492</sup> en doen hun ogen dicht . <small>in de hand en doen hun ogen dicht .</small>
potlood/noun/algemeen_dagblad_20020629_130/1036	-0.00763879169632659	0.249874908145318	0.13650921325146	0.179944032385091	-0.0537290297618	potlood	algemeen_dagblad	Netherlands	popular	stomp/adj;schrijf/verb	<small>EEN BRIEFJE VAN DE RANCH had 322 met een stomp</small> EEN BRIEFJE VAN DE RANCH had 322 met een <u>stomp</u><sup>6.878</sup> <span class='target'>potlood</span> tien woorden <u>geschreven</u><sup>2.215</sup> : <small>tien woorden geschreven :</small>
potlood/noun/algemeen_dagblad_20020806_79/463	-0.0250982950698448	0.100857057586853	0.0170539991024451	-0.0671299569207716	-0.00372183491394528	potlood	algemeen_dagblad	Netherlands	popular	koop/verb;tekening/noun;pen/noun;	<small>Ik kocht een tekening met pen en</small> Ik <u>kocht</u><sup>1.78</sup> een <u>tekening</u><sup>3.651</sup> met <u>pen</u><sup>6.019</sup> en <span class='target'>potlood</span> van Jack : een cowboy die met zijn hoed over <small>van Jack : een cowboy die met zijn hoed over</small>
potlood/noun/algemeen_dagblad_20020829_112/7	0.00161833901133995	0.197964797032629	0.091709283530541	-0.0600978866414612	-0.151766336520915	potlood	algemeen_dagblad	Netherlands	popular	pen/noun;	<small>Zelfs nieuwe pennen en</small> Zelfs nieuwe <u>pennen</u><sup>6.019</sup> en <span class='target'>potloden</span> komen er de komende maanden niet in bij Defensie . <small>komen er de komende maanden niet in bij Defensie .</small>
potlood/noun/algemeen_dagblad_20030507_98/334	0.00516731833757699	0.207741627371489	0.101311603247648	-0.0529478864642108	-0.00556614552607842	potlood	algemeen_dagblad	Netherlands	popular	kwast/noun;penseel/noun;	<small>Ga maar na : 400 kwasten , penselen en</small> Ga maar na : 400 <u>kwasten</u><sup>5.923</sup> , <u>penselen</u><sup>7.732</sup> en <span class='target'>potloden</span> in 30 categorieën . <small>in 30 categorieën .</small>
potlood/noun/algemeen_dagblad_20030507_98/347	0.00149816935443192	0.220371154178339	-0.0260323509595369	-0.120064184792319	-0.00149692635734628	potlood	algemeen_dagblad	Netherlands	popular	olie_verf/noun;krijt/noun;	<small>Olieverf , acryl , krijt ,</small> <u>Olieverf</u><sup>6.407</sup> , acryl , <u>krijt</u><sup>6.496</sup> , <span class='target'>potlood</span> en airbrush . <small>en airbrush .</small>
potlood/noun/algemeen_dagblad_20030508_75/68	-0.0108225962537611	0.189187609363308	0.0796368550961752	-0.126688055208211	-0.162830007653623	potlood	algemeen_dagblad	Netherlands	popular	pen/noun;paper_clip/noun	<small>van neergang , bezuinigen bedrijven snel op de pennen ,</small> van neergang , bezuinigen bedrijven snel op de <u>pennen</u><sup>6.019</sup> , <span class='target'>potloden</span> en <u>paperclips</u><sup>7.04</sup> . <small>en paperclips .</small>
potlood/noun/algemeen_dagblad_20030509_141/350	-0.123682563497129	0.0936314319057583	-0.00639482073548478	-0.224662480438738	-0.112661952176289	potlood	algemeen_dagblad	Netherlands	popular	aantekening/noun;	<small>Aantekeningen maak ik met</small> <u>Aantekeningen</u><sup>5.279</sup> maak ik met <span class='target'>potlood</span> . <small>.</small>
