_id	model.x	model.y	lemma	newspaper	country	formality	_cws.model	_ctxt.model
penis/noun/parool_20020601_45/205	51.3033433341568	-27.8510990572332	penis	parool	Netherlands	popular	klein/adj;	<small>Want meestal hebben de klagers helemaal geen kleine</small> Want meestal hebben de klagers helemaal geen <u>kleine</u><sup>2.208</sup> <span class='target'>penis</span> . <small>.</small>
penis/noun/parool_20020601_45/232	21.3426057138408	-28.3473385819533	penis	parool	Netherlands	popular	lang/adj;	<small>wel of niet meegaan in de wens voor een langere</small> wel of niet meegaan in de wens voor een <u>langere</u><sup>1.366</sup> <span class='target'>penis</span> ? <small>?</small>
penis/noun/parool_20020601_45/275	52.0138440719191	-29.6972505372122	penis	parool	Netherlands	popular	klein/adj;	<small>Want fysiek is een kleine</small> Want fysiek is een <u>kleine</u><sup>2.208</sup> <span class='target'>penis</span> zelden een probleem . <small>zelden een probleem .</small>
penis/noun/parool_20020601_45/289	27.8048353354124	-85.8050650599592	penis	parool	Netherlands	popular	man/noun;erectie/noun;centi_meter/noun;seksueel/adj	<small>" Er zijn genoeg mannen met een</small> " Er zijn genoeg <u>mannen</u><sup>2.102</sup> met een <span class='target'>penis</span> in <u>erectie</u><sup>7.581</sup> van vijf of zes <u>centimeter</u><sup>3.516</sup> , die <u>seksueel</u><sup>2.806</sup> <small>in erectie van vijf of zes centimeter , die seksueel</small>
penis/noun/parool_20020601_45/31	16.8601472875342	-23.0429889199153	penis	parool	Netherlands	popular	man/noun;verleng/verb	<small>is wat tientallen Nederlandse mannen jaarlijks doen : operatief hun</small> is wat tientallen Nederlandse <u>mannen</u><sup>2.102</sup> jaarlijks doen : operatief hun <span class='target'>penis</span> laten <u>verlengen</u><sup>2.869</sup> . <small>laten verlengen .</small>
penis/noun/parool_20020601_45/311	52.8531165022984	-29.2428858271251	penis	parool	Netherlands	popular	;klein/adj	<small>Als de</small> Als de <span class='target'>penis</span> echt extreem <u>klein</u><sup>2.208</sup> is - een ' micropenis ' in <small>echt extreem klein is - een ' micropenis ' in</small>
penis/noun/parool_20020601_45/359	50.9187401408387	-28.9730618315444	penis	parool	Netherlands	popular	;klein/adj	<small>Of de</small> Of de <span class='target'>penis</span> daadwerkelijk abnormaal <u>klein</u><sup>2.208</sup> is , is voor hem geen criterium <small>daadwerkelijk abnormaal klein is , is voor hem geen criterium</small>
penis/noun/parool_20020601_45/564	-0.425397524625825	-36.3085006158675	penis	parool	Netherlands	popular	;slap/adj;gemiddeld/adj;centi_meter/noun;lang/adj	<small>" Daardoor wordt de</small> " Daardoor wordt de <span class='target'>penis</span> in <u>slappe</u><sup>4.066</sup> toestand <u>gemiddeld</u><sup>2.354</sup> één tot twee <u>centimeter</u><sup>3.516</sup> <u>langer</u><sup>1.366</sup> . <small>in slappe toestand gemiddeld één tot twee centimeter langer .</small>
penis/noun/parool_20020601_45/771	47.4046353854808	-34.1754962509206	penis	parool	Netherlands	popular	;patiënt/noun	<small>" Het gevaar bestaat dat de</small> " Het gevaar bestaat dat de <span class='target'>penis</span> bij het vrijen instabiel wordt en de <u>patiënt</u><sup>1.733</sup> heeft kans <small>bij het vrijen instabiel wordt en de patiënt heeft kans</small>
penis/noun/parool_20020601_45/84	29.0245452291661	-20.0814242273652	penis	parool	Netherlands	popular	man/noun;	<small>wilde doen naar de tevredenheid van mannen met een verlengde</small> wilde doen naar de tevredenheid van <u>mannen</u><sup>2.102</sup> met een verlengde <span class='target'>penis</span> . <small>.</small>
penis/noun/parool_20020601_45/994	50.1144866065709	-31.0690466935457	penis	parool	Netherlands	popular	patiënt/noun;klein/adj	<small>meeste patiënten na de operatie nog steeds zeuren dat hun</small> meeste <u>patiënten</u><sup>1.733</sup> na de operatie nog steeds zeuren dat hun <span class='target'>penis</span> te <u>klein</u><sup>2.208</sup> is . <small>te klein is .</small>
penis/noun/parool_20020701_110/1044	4.17695364909148	-9.85495671026156	penis	parool	Netherlands	popular	neus/noun;man/noun;	<small>of neus van een man en de afmeting van zijn</small> of <u>neus</u><sup>2.22</sup> van een <u>man</u><sup>2.102</sup> en de afmeting van zijn <span class='target'>penis</span> . <small>.</small>
penis/noun/parool_20020701_110/1066	45.5972051059666	-6.21390614200163	penis	parool	Netherlands	popular	omvang/noun;	<small>De omvang van de</small> De <u>omvang</u><sup>3.192</sup> van de <span class='target'>penis</span> heeft dus niets te maken met de maat van je <small>heeft dus niets te maken met de maat van je</small>
penis/noun/parool_20020701_110/421	26.5185751185217	40.2944900884268	penis	parool	Netherlands	popular	;noem/verb	<small>, om maar eens een paar Engelstalige synoniemen voor de</small> , om maar eens een paar Engelstalige synoniemen voor de <span class='target'>penis</span> te <u>noemen</u><sup>1.022</sup> , gaan samen hun stem verheffen . <small>te noemen , gaan samen hun stem verheffen .</small>
penis/noun/parool_20020701_110/492	29.793408657892	-15.6535758637989	penis	parool	Netherlands	popular	enorm/adj;man/noun;praat/verb	<small>' Ondanks de enorme waarde die mannen aan hun</small> ' Ondanks de <u>enorme</u><sup>1.073</sup> waarde die <u>mannen</u><sup>2.102</sup> aan hun <span class='target'>penis</span> hechten , <u>praten</u><sup>1.547</sup> ze er bitter weinig over . <small>hechten , praten ze er bitter weinig over .</small>
penis/noun/parool_20020725_49/41	38.6375238786929	-20.8704588800236	penis	parool	Netherlands	popular	jongen/noun;noem/verb	<small>zich af in de hitsige tienerwereld , waarin jongens hun</small> zich af in de hitsige tienerwereld , waarin <u>jongens</u><sup>1.385</sup> hun <span class='target'>penis</span> ' sterspeler ' <u>noemen</u><sup>1.022</sup> . <small>' sterspeler ' noemen .</small>
penis/noun/parool_20020817_110/2582	25.1693504718944	18.8087795405862	penis	parool	Netherlands	popular	gevoel/noun;	<small>lopen , maar zou ik graag weer gevoel in mijn</small> lopen , maar zou ik graag weer <u>gevoel</u><sup>1.286</sup> in mijn <span class='target'>penis</span> hebben . <small>hebben .</small>
penis/noun/parool_20020817_118/100	40.4313012788728	-19.5101921411486	penis	parool	Netherlands	popular	praat/verb;	<small>Edmée Sleijpen ( 26 ) praat over een</small> Edmée Sleijpen ( 26 ) <u>praat</u><sup>1.547</sup> over een <span class='target'>penis</span> zoals een boekhouder over de jaarrekening . <small>zoals een boekhouder over de jaarrekening .</small>
penis/noun/parool_20020911_111/361	-41.9851728304074	-41.0511384788609	penis	parool	Netherlands	popular	;hand/noun	<small>in zijn eerste opdracht op de academie : een bronzen</small> in zijn eerste opdracht op de academie : een bronzen <span class='target'>penis</span> die over <u>handen</u><sup>1.702</sup> plast , als satire op de dopingcontroles <small>die over handen plast , als satire op de dopingcontroles</small>
penis/noun/parool_20021012_75/782	-43.2202857574259	-41.3824384153656	penis	parool	Netherlands	popular	;hand/noun	<small>Opeens zat ik met die</small> Opeens zat ik met die <span class='target'>penis</span> in <u>handen</u><sup>1.702</sup> . <small>in handen .</small>
penis/noun/parool_20030428_06/161	-8.68819499804305	-21.5455677429654	penis	parool	Netherlands	popular	;condoom/noun	<small>En tot slot : de Amsterdamse prostituées raken geen</small> En tot slot : de Amsterdamse prostituées raken geen <span class='target'>penis</span> aan zonder dat er een <u>condoom</u><sup>4.384</sup> omheen zit - voor <small>aan zonder dat er een condoom omheen zit - voor</small>
penis/noun/parool_20030507_28/232	39.3709783470771	-40.0865403061006	penis	parool	Netherlands	popular	seks/noun;grootte/noun;	<small>bepaalt de zin in seks , de grootte van de</small> bepaalt de zin in <u>seks</u><sup>2.516</sup> , de <u>grootte</u><sup>4.687</sup> van de <span class='target'>penis</span> en de kwaliteit van het sperma . <small>en de kwaliteit van het sperma .</small>
penis/noun/parool_20030612_34/381	36.5134093261712	-8.21451620245525	penis	parool	Netherlands	popular	;seks/noun	<small>kop ( in plaats van om het kopje van zijn</small> kop ( in plaats van om het kopje van zijn <span class='target'>penis</span> ) , toch niet veel plezier aan <u>seks</u><sup>2.516</sup> meer beleefde <small>) , toch niet veel plezier aan seks meer beleefde</small>
penis/noun/parool_20031203_59/73	22.9442810511531	-67.3388772098914	penis	parool	Netherlands	popular	snijd_af/verb;	<small>Meiwes sneed eerst de</small> Meiwes <u>sneed</u><sup>6.096</sup> eerst de <span class='target'>penis</span> van zijn slachtoffer af en flambeerde die , waarop de <small>van zijn slachtoffer af en flambeerde die , waarop de</small>
penis/noun/parool_20031216_30/380	47.5381986875806	-0.201308823536567	penis	parool	Netherlands	popular	enorm/adj;	<small>cartoon van Frissen , het poppetje uitgerust met een enorme</small> cartoon van Frissen , het poppetje uitgerust met een <u>enorme</u><sup>1.073</sup> <span class='target'>penis</span> . <small>.</small>
penis/noun/parool_20040120_73/39	22.4735121510594	-66.300241570904	penis	parool	Netherlands	popular	snijd_af/verb;man/noun;	<small>Meiwes sneed bij een man de</small> Meiwes <u>sneed</u><sup>6.096</sup> bij een <u>man</u><sup>2.102</sup> de <span class='target'>penis</span> af , stak hem dood en at hem vervolgens gedeeltelijk <small>af , stak hem dood en at hem vervolgens gedeeltelijk</small>
penis/noun/parool_20040127_60/370	33.3734106317949	-24.8145609884544	penis	parool	Netherlands	popular	;vrouw/noun	<small>allemaal hetzelfde , ze zijn opblaasbaar en hebben een vibrerende</small> allemaal hetzelfde , ze zijn opblaasbaar en hebben een vibrerende <span class='target'>penis</span> waar de <u>vrouw</u><sup>1.083</sup> op kan zitten . <small>waar de vrouw op kan zitten .</small>
penis/noun/parool_20040220_13/268	1.17854661080832	-77.5460868273169	penis	parool	Netherlands	popular	;centi_meter/noun;lang/adj	<small>Lieve Vrouwe Gasthuis dat ' aan de basis van de</small> Lieve Vrouwe Gasthuis dat ' aan de basis van de <span class='target'>penis</span> ' een vier <u>centimeter</u><sup>3.516</sup> <u>lange</u><sup>1.366</sup> snee zat van twee <u>centimeter</u><sup>3.516</sup> <small>' een vier centimeter lange snee zat van twee centimeter</small>
penis/noun/parool_20040228_38/212	23.7327033310905	-66.3174906544426	penis	parool	Netherlands	popular	;snijd_af/verb	<small>Hij wilde Hans '</small> Hij wilde Hans ' <span class='target'>penis</span> <u>afsnijden</u><sup>6.096</sup> , maar ' kwam daar niet aan toe ' <small>afsnijden , maar ' kwam daar niet aan toe '</small>
penis/noun/parool_20040309_54/119	44.4978935395133	-2.31557199082559	penis	parool	Netherlands	popular	gigantisch/adj;	<small>Zo berijdt Petruchio een gigantische</small> Zo berijdt Petruchio een <u>gigantische</u><sup>3.742</sup> <span class='target'>penis</span> wanneer hij op zijn huwelijk met Catherina verschijnt . <small>wanneer hij op zijn huwelijk met Catherina verschijnt .</small>
penis/noun/parool_20040515_39/231	-42.1107289513949	-42.4386597542079	penis	parool	Netherlands	popular	hand/noun;hand/noun	<small>de hand van een gevangene en legde die op diens</small> de <u>hand</u><sup>1.702</sup> van een gevangene en legde die op diens <span class='target'>penis</span> , en liet de <u>hand</u><sup>1.702</sup> heen en weer gaan , <small>, en liet de hand heen en weer gaan ,</small>
penis/noun/parool_20040515_39/299	-1.75761643443254	-7.09889878153303	penis	parool	Netherlands	popular	;mond/noun	<small>, ' zodat het leek alsof de knielende gevangene de</small> , ' zodat het leek alsof de knielende gevangene de <span class='target'>penis</span> van de staande gevangene in zijn <u>mond</u><sup>2.871</sup> had ' . <small>van de staande gevangene in zijn mond had ' .</small>
penis/noun/parool_20040623_89/209	9.05919405631294	-1.49289260287305	penis	parool	Netherlands	popular	;beeld/noun	<small>Evelyn ( Rachel Weisz ) ergert zich eraan dat de</small> Evelyn ( Rachel Weisz ) ergert zich eraan dat de <span class='target'>penis</span> op een Grieks <u>beeld</u><sup>1.123</sup> is weggemoffeld . <small>op een Grieks beeld is weggemoffeld .</small>
penis/noun/parool_20040703_85/220	28.5930796360863	-61.1403240930904	penis	parool	Netherlands	popular	;testikel/noun	<small>de slachtoffertjes tijdens judolessen en de logeerpartijtjes , ' de</small> de slachtoffertjes tijdens judolessen en de logeerpartijtjes , ' de <span class='target'>penis</span> en/of <u>testikels</u><sup>7.489</sup> en/of billen betast ' en bij hen ' <small>en/of testikels en/of billen betast ' en bij hen '</small>
penis/noun/volkskrant_19990108_26/742	-40.140106168833	-44.3470625188985	penis	volkskrant	Netherlands	quality	hand/noun;sla/verb	<small>handen een spijker wel op de kop gemikt door zijn</small> <u>handen</u><sup>1.702</sup> een spijker wel op de kop gemikt door zijn <span class='target'>penis</span> <u>slaat</u><sup>1.141</sup> . <small>slaat .</small>
penis/noun/volkskrant_19990320_42/73	29.4270547292538	-86.3976514812367	penis	volkskrant	Netherlands	quality	;erectie/noun	<small>zadel de ader , die dient als bloedtoevoer naar de</small> zadel de ader , die dient als bloedtoevoer naar de <span class='target'>penis</span> teneinde een <u>erectie</u><sup>7.581</sup> te bewerkstelligen , wordt afgeklemd . <small>teneinde een erectie te bewerkstelligen , wordt afgeklemd .</small>
penis/noun/volkskrant_19990331_48/266	37.6012066116987	-51.5690330011367	penis	volkskrant	Netherlands	quality	bloedvat/noun;	<small>als Viagra ( door verwijding van de bloedvaten in de</small> als Viagra ( door verwijding van de <u>bloedvaten</u><sup>5.946</sup> in de <span class='target'>penis</span> ) , maar volgens Jiang is het beter : Wei-Ge <small>) , maar volgens Jiang is het beter : Wei-Ge</small>
penis/noun/volkskrant_19990410_177/592	68.9799438396648	-47.6746979237025	penis	volkskrant	Netherlands	quality	;stijf/adj	<small>in Viagra , sildenafil , versterkt de doorbloeding van de</small> in Viagra , sildenafil , versterkt de doorbloeding van de <span class='target'>penis</span> waardoor deze - mits geprikkeld - <u>stijf</u><sup>4.737</sup> wordt . <small>waardoor deze - mits geprikkeld - stijf wordt .</small>
penis/noun/volkskrant_19990423_116/79	35.876774402098	-47.4869257276667	penis	volkskrant	Netherlands	quality	bloed/noun;	<small>proporties terug nadat artsen in het ziekenhuis bloed uit de</small> proporties terug nadat artsen in het ziekenhuis <u>bloed</u><sup>3.615</sup> uit de <span class='target'>penis</span> hadden getapt . <small>hadden getapt .</small>
penis/noun/volkskrant_19990430_99/1647	22.6556469898557	-67.219189158167	penis	volkskrant	Netherlands	quality	;snijd_af/verb	<small>en zich aftrok in zijn sokken , althans tot zijn</small> en zich aftrok in zijn sokken , althans tot zijn <span class='target'>penis</span> werd <u>afgesneden</u><sup>6.096</sup> en als een worstje lag te sudderen op <small>werd afgesneden en als een worstje lag te sudderen op</small>
penis/noun/volkskrant_19990507_115/76	23.1237393410023	-65.927178766361	penis	volkskrant	Netherlands	quality	;collega/noun;snijd_af/verb;vrouw/noun	<small>KHULNA Een fabrieksarbeider in Bangladesh heeft de</small> KHULNA Een fabrieksarbeider in Bangladesh heeft de <span class='target'>penis</span> van zijn <u>collega</u><sup>1.355</sup> <u>afgesneden</u><sup>6.096</sup> omdat de <u>vrouw</u><sup>1.083</sup> op wie hij <small>van zijn collega afgesneden omdat de vrouw op wie hij</small>
penis/noun/volkskrant_19990511_97/44	-8.68819499804459	-21.5455677429661	penis	volkskrant	Netherlands	quality	condoom/noun;	<small>je het gebruik van een condoom uit als je geen</small> je het gebruik van een <u>condoom</u><sup>4.384</sup> uit als je geen <span class='target'>penis</span> mag afbeelden ? <small>mag afbeelden ?</small>
penis/noun/volkskrant_19990515_26/48	-8.68819499804276	-21.5455677429647	penis	volkskrant	Netherlands	quality	condoom/noun;	<small>je het gebruik van een condoom uit als je geen</small> je het gebruik van een <u>condoom</u><sup>4.384</sup> uit als je geen <span class='target'>penis</span> mag afbeelden ? ' <small>mag afbeelden ? '</small>
penis/noun/volkskrant_19990603_150/257	37.5991218340269	-51.5537090799144	penis	volkskrant	Netherlands	quality	veroorzaak/verb;bloedvat/noun;	<small>Nicotine veroorzaakt vernauwing van de bloedvaten van en naar de</small> Nicotine <u>veroorzaakt</u><sup>1.701</sup> vernauwing van de <u>bloedvaten</u><sup>5.946</sup> van en naar de <span class='target'>penis</span> . <small>.</small>
penis/noun/volkskrant_19990624_92/155	9.06236872397581	-1.49296821698587	penis	volkskrant	Netherlands	quality	beeld/noun;	<small>Persoonlijk vond ik dit beeld honderd maal schokkender dan welke</small> Persoonlijk vond ik dit <u>beeld</u><sup>1.123</sup> honderd maal schokkender dan welke <span class='target'>penis</span> ook . <small>ook .</small>
penis/noun/volkskrant_19990807_20/203	37.5223832794807	-51.3475050020258	penis	volkskrant	Netherlands	quality	bloedvat/noun;bloed/noun	<small>De stof ontspant de bloedvaten in de</small> De stof ontspant de <u>bloedvaten</u><sup>5.946</sup> in de <span class='target'>penis</span> , waardoor er <u>bloed</u><sup>3.615</sup> naar binnen kan stromen en de <small>, waardoor er bloed naar binnen kan stromen en de</small>
penis/noun/volkskrant_19990903_29/1064	57.3579242262495	-73.0783167966274	penis	volkskrant	Netherlands	quality	;condoom/noun;vagina/noun	<small>als je bij het voorspel op elkaar ligt en de</small> als je bij het voorspel op elkaar ligt en de <span class='target'>penis</span> strijkt zonder <u>condoom</u><sup>4.384</sup> even langs de <u>vagina</u><sup>7.596</sup> , dan kan <small>strijkt zonder condoom even langs de vagina , dan kan</small>
penis/noun/volkskrant_19990903_29/649	55.7330434014693	-71.2130730217593	penis	volkskrant	Netherlands	quality	gevoel/noun;vagina/noun	<small>Een branderig gevoel bij het plassen of afscheiding uit</small> Een branderig <u>gevoel</u><sup>1.286</sup> bij het plassen of afscheiding uit <span class='target'>penis</span> of <u>vagina</u><sup>7.596</sup> kan op chlamydia wijzen . <small>of vagina kan op chlamydia wijzen .</small>
penis/noun/volkskrant_19991026_116/624	4.083568618255	-9.71735917275696	penis	volkskrant	Netherlands	quality	;neus/noun	<small>romp aan elkaar verbonden zijn en van wie sommigen een</small> romp aan elkaar verbonden zijn en van wie sommigen een <span class='target'>penis</span> in de plaats van de <u>neus</u><sup>2.22</sup> hebben , en een <small>in de plaats van de neus hebben , en een</small>
penis/noun/volkskrant_19991111_147/737	55.4932950534947	-72.9203658966118	penis	volkskrant	Netherlands	quality	vagina/noun;	<small>krassen voor een vagina en wat stevige uithalen voor een</small> krassen voor een <u>vagina</u><sup>7.596</sup> en wat stevige uithalen voor een <span class='target'>penis</span> en zijn kloten . <small>en zijn kloten .</small>
penis/noun/volkskrant_20000115_76/266	15.0213430802617	-44.9750925678831	penis	volkskrant	Netherlands	quality	mannelijk/adj;borst/noun;vrouw/noun;klein/adj;	<small>Mannelijke sporters kregen borsten , vrouwen een kleine</small> <u>Mannelijke</u><sup>2.916</sup> sporters kregen <u>borsten</u><sup>3.691</sup> , <u>vrouwen</u><sup>1.083</sup> een <u>kleine</u><sup>2.208</sup> <span class='target'>penis</span> . <small>.</small>
penis/noun/volkskrant_20000117_94/193	19.9386504636759	-30.9633399887503	penis	volkskrant	Netherlands	quality	;kort/adj	<small>' Ik aanschouwde de opgerichte</small> ' Ik aanschouwde de opgerichte <span class='target'>penis</span> van William Jefferson Clinton gedurende een <u>kort</u><sup>1.565</sup> moment in een <small>van William Jefferson Clinton gedurende een kort moment in een</small>
penis/noun/volkskrant_20000117_94/223	64.2903158584254	-18.8077334934931	penis	volkskrant	Netherlands	quality	;besneden/adj;kort/adj	<small>' Mr. Clintons</small> ' Mr. Clintons <span class='target'>penis</span> was <u>besneden</u><sup>7.131</sup> en leek me tamelijk <u>kort</u><sup>1.565</sup> en dun . <small>was besneden en leek me tamelijk kort en dun .</small>
penis/noun/volkskrant_20000117_94/286	34.4187066602157	0.517764851018178	penis	volkskrant	Netherlands	quality	vorm/noun;	<small>de vorm notarieel optekenen : ' De schacht van de</small> de <u>vorm</u><sup>2.784</sup> notarieel optekenen : ' De schacht van de <span class='target'>penis</span> was gebogen , van links naar rechts voor mr. Clinton <small>was gebogen , van links naar rechts voor mr. Clinton</small>
penis/noun/volkskrant_20000121_137/67	36.0601148134364	-47.3788731445546	penis	volkskrant	Netherlands	quality	veroorzaak/verb;bloed/noun;	<small>impotentie veroorzaken , doordat de toevoer van bloed naar de</small> impotentie <u>veroorzaken</u><sup>1.701</sup> , doordat de toevoer van <u>bloed</u><sup>3.615</sup> naar de <span class='target'>penis</span> minder wordt . <small>minder wordt .</small>
penis/noun/volkskrant_20000129_221/327	34.1493027835839	1.07495469991478	penis	volkskrant	Netherlands	quality	vorm/noun;	<small>heeft een kerstboom in gestaan in de vorm van een</small> heeft een kerstboom in gestaan in de <u>vorm</u><sup>2.784</sup> van een <span class='target'>penis</span> waaruit nepsneeuw spoot , en tijdens een van de London <small>waaruit nepsneeuw spoot , en tijdens een van de London</small>
penis/noun/volkskrant_20000218_132/244	20.4186275112272	-30.0841637830125	penis	volkskrant	Netherlands	quality	lang/adj;wereld/noun;kort/adj;lang/adj	<small>Deze records ontbreken in het Guiness Book : de langste</small> Deze records ontbreken in het Guiness Book : de <u>langste</u><sup>1.366</sup> <span class='target'>penis</span> ter <u>wereld</u><sup>1.362</sup> ( en de <u>kortste</u><sup>1.565</sup> ) , het <u>langste</u><sup>1.366</sup> <small>ter wereld ( en de kortste ) , het langste</small>
penis/noun/volkskrant_20000226_5/402	64.2905539910485	-18.8075990367232	penis	volkskrant	Netherlands	quality	besneden/adj;	<small>' Met een besneden</small> ' Met een <u>besneden</u><sup>7.131</sup> <span class='target'>penis</span> voelt de coïtus aan als de penetratie van een deurknop <small>voelt de coïtus aan als de penetratie van een deurknop</small>
penis/noun/volkskrant_20000706_117/458	19.9386505321332	-30.9633399719327	penis	volkskrant	Netherlands	quality	kort/adj;	<small>en ongein allerminst - een kort optreden van een pratende</small> en ongein allerminst - een <u>kort</u><sup>1.565</sup> optreden van een pratende <span class='target'>penis</span> ten spijt . <small>ten spijt .</small>
penis/noun/volkskrant_20000909_7/450	52.7500402964413	-3.36503716097272	penis	volkskrant	Netherlands	quality	groot/adj;	<small>door de knieën moeten , omdat de grote afstand van</small> door de knieën moeten , omdat de <u>grote</u><sup>1.127</sup> afstand van <span class='target'>penis</span> tot pot wel tot ongelukken moet leiden . <small>tot pot wel tot ongelukken moet leiden .</small>
penis/noun/volkskrant_20001013_80/68	36.4112796288364	-8.48318760435449	penis	volkskrant	Netherlands	quality	man/noun;seks/noun;vrouw/noun	<small>) , of ook nog een man met pit ,</small> ) , of ook nog een <u>man</u><sup>2.102</sup> met pit , <span class='target'>penis</span> en zin in <u>seks</u><sup>2.516</sup> met <u>vrouwen</u><sup>1.083</sup> ? <small>en zin in seks met vrouwen ?</small>
penis/noun/volkskrant_20001102_106/1063	2.28114498078969	-33.1770155656617	penis	volkskrant	Netherlands	quality	aanblik/noun;	<small>tenzij de kijker zich stoort aan de aanblik van een</small> tenzij de kijker zich stoort aan de <u>aanblik</u><sup>4.517</sup> van een <span class='target'>penis</span> , speeksel of sperma of combinaties van deze lichamelijkheden . <small>, speeksel of sperma of combinaties van deze lichamelijkheden .</small>
penis/noun/volkskrant_20001222_123/41	38.2065488566559	-58.2794931306537	penis	volkskrant	Netherlands	quality	eikel/noun;	<small>de top van de eikel uit , maar halverwege de</small> de top van de <u>eikel</u><sup>6.009</sup> uit , maar halverwege de <span class='target'>penis</span> en vaak zelfs in het scrotum . <small>en vaak zelfs in het scrotum .</small>
penis/noun/volkskrant_20001223_119/522	48.5810026772227	-6.54154326548883	penis	volkskrant	Netherlands	quality	veroorzaak/verb;	<small>aan de urinebuis ( hypospadie ) veroorzaken bovendien een kromstaande</small> aan de urinebuis ( hypospadie ) <u>veroorzaken</u><sup>1.701</sup> bovendien een kromstaande <span class='target'>penis</span> , wat later kan leiden tot erectiestoornissen en problemen met <small>, wat later kan leiden tot erectiestoornissen en problemen met</small>
penis/noun/volkskrant_20001223_43/183	26.5768177833095	-20.5073360026721	penis	volkskrant	Netherlands	quality	man/noun;	<small>Mannen klaagden wel over een verminderde gevoeligheid van de</small> <u>Mannen</u><sup>2.102</sup> klaagden wel over een verminderde gevoeligheid van de <span class='target'>penis</span> . <small>.</small>
penis/noun/volkskrant_20001223_43/46	17.6899296707864	-22.8392616638433	penis	volkskrant	Netherlands	quality	;verleng/verb;gemiddeld/adj	<small>Rotterdam blijkt dat de tijd tussen het inbrengen van de</small> Rotterdam blijkt dat de tijd tussen het inbrengen van de <span class='target'>penis</span> en de zaadlozing kan worden <u>verlengd</u><sup>2.869</sup> van <u>gemiddeld</u><sup>2.354</sup> twee naar <small>en de zaadlozing kan worden verlengd van gemiddeld twee naar</small>
penis/noun/volkskrant_20010215_71/1217	54.6054032898961	-70.5625586402689	penis	volkskrant	Netherlands	quality	mond/noun;vagina/noun	<small>de loop van een revolver in je mond en een</small> de loop van een revolver in je <u>mond</u><sup>2.871</sup> en een <span class='target'>penis</span> in je <u>vagina</u><sup>7.596</sup> of aars . <small>in je vagina of aars .</small>
penis/noun/volkskrant_20010302_64/1236	28.3159798619375	-24.3330428614837	penis	volkskrant	Netherlands	quality	man/noun;sla/verb	<small>Er is de man die spijkers in zijn</small> Er is de <u>man</u><sup>2.102</sup> die spijkers in zijn <span class='target'>penis</span> <u>slaat</u><sup>1.141</sup> . <small>slaat .</small>
penis/noun/volkskrant_20010303_31/156	24.9959847408685	-20.9950067282216	penis	volkskrant	Netherlands	quality	man/noun;hang/verb	<small>getuige van zijn hoe een man een slot aan zijn</small> getuige van zijn hoe een <u>man</u><sup>2.102</sup> een slot aan zijn <span class='target'>penis</span> doet , er een strijkijzer aan <u>hangt</u><sup>1.181</sup> , een halsband <small>doet , er een strijkijzer aan hangt , een halsband</small>
penis/noun/volkskrant_20010531_177/204	39.0274357595184	-4.94088661352066	penis	volkskrant	Netherlands	quality	seksueel/adj;	<small>versterkt de signalen die na een seksuele prikkeling aan de</small> versterkt de signalen die na een <u>seksuele</u><sup>2.806</sup> prikkeling aan de <span class='target'>penis</span> worden doorgegeven . <small>worden doorgegeven .</small>
penis/noun/volkskrant_20010713_81/825	53.0214768400481	-70.8342069774263	penis	volkskrant	Netherlands	quality	;vagina/noun;borst/noun	<small>van lichaamsdelen , een gezicht of een torso , een</small> van lichaamsdelen , een gezicht of een torso , een <span class='target'>penis</span> of een <u>vagina</u><sup>7.596</sup> , <u>borsten</u><sup>3.691</sup> of dijen . <small>of een vagina , borsten of dijen .</small>
penis/noun/volkskrant_20010728_80/269	1.1732297107148	-77.4336351898181	penis	volkskrant	Netherlands	quality	centi_meter/noun;lang/adj;ontdek/verb	<small>geweest , een castraat ( tot zijn vijf centimeter lange</small> geweest , een castraat ( tot zijn vijf <u>centimeter</u><sup>3.516</sup> <u>lange</u><sup>1.366</sup> <span class='target'>penis</span> werd <u>ontdekt</u><sup>1.532</sup> ) en zelfs een homo ( Ötzi zou <small>werd ontdekt ) en zelfs een homo ( Ötzi zou</small>
penis/noun/volkskrant_20010802_123/553	-42.2348512124214	-39.4724988237214	penis	volkskrant	Netherlands	quality	;hand/noun;soort/noun	<small>' Ik zag Wil Janssen met zijn</small> ' Ik zag Wil Janssen met zijn <span class='target'>penis</span> in zijn <u>hand</u><sup>1.702</sup> in een <u>soort</u><sup>1.131</sup> washok . <small>in zijn hand in een soort washok .</small>
penis/noun/volkskrant_20010825_137/309	25.5622320247387	-18.6094001185351	penis	volkskrant	Netherlands	quality	man/noun;gevoel/noun	<small>mannen na een infectie opvallende verschijnselen krijgt - de druipende</small> <u>mannen</u><sup>2.102</sup> na een infectie opvallende verschijnselen krijgt - de druipende <span class='target'>penis</span> , een branderig <u>gevoel</u><sup>1.286</sup> - komt het meestal niet zo <small>, een branderig gevoel - komt het meestal niet zo</small>
penis/noun/volkskrant_20010901_191/250	67.9471135592737	-47.1450293149331	penis	volkskrant	Netherlands	quality	;stijf/adj	<small>Neem een</small> Neem een <span class='target'>penis</span> en masseer die <u>stijf</u><sup>4.737</sup> , gebruik een cockring voor extra <small>en masseer die stijf , gebruik een cockring voor extra</small>
